Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.63,43.68,TORONTO INTL A,6158731,11/17/2018,2018,11,17,,2.4,,-4.8,,-1.2,,19.2,,0,,0,,0,T,0,T,3,,28,,41,
-79.63,43.68,TORONTO INTL A,6158731,11/18/2018,2018,11,18,,2.1,,-5.8,,-1.9,,19.9,,0,,0,,0,T,0,T,2,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,11/19/2018,2018,11,19,,4.2,,-4,,0.1,,17.9,,0,,0,,0,,0,,2,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,11/20/2018,2018,11,20,,1.1,,-3.4,,-1.2,,19.2,,0,,0,,0.4,,0.4,,0,T,29,,45,
-79.63,43.68,TORONTO INTL A,6158731,11/21/2018,2018,11,21,,1.4,,-12.9,,-5.8,,23.8,,0,,0,,0,T,0,T,0,T,29,,68,
-79.63,43.68,TORONTO INTL A,6158731,11/22/2018,2018,11,22,,-5.9,,-13.3,,-9.6,,27.6,,0,,0,,0,,0,,0,T,34,,33,
-79.63,43.68,TORONTO INTL A,6158731,11/23/2018,2018,11,23,,2.5,,-5.9,,-1.7,,19.7,,0,,0,,0,,0,,0,T,15,,33,
-79.63,43.68,TORONTO INTL A,6158731,11/24/2018,2018,11,24,,6.3,,0.4,,3.4,,14.6,,0,,2.8,,0,,2.8,,0,T,11,,35,
-79.63,43.68,TORONTO INTL A,6158731,11/25/2018,2018,11,25,,8.1,,3.2,,5.7,,12.3,,0,,0,T,0,,0,T,,,28,,37,
-79.63,43.68,TORONTO INTL A,6158731,11/26/2018,2018,11,26,,5.6,,2,,3.8,,14.2,,0,,25.4,,0,,25.4,,,,9,,50,
-79.63,43.68,TORONTO INTL A,6158731,11/27/2018,2018,11,27,,2.5,,-1.7,,0.4,,17.6,,0,,0.2,,0.6,,0.8,,0,T,31,,58,
-79.63,43.68,TORONTO INTL A,6158731,11/28/2018,2018,11,28,,3.4,,-1.8,,0.8,,17.2,,0,,0,,0,T,0,T,0,T,30,,65,
-79.63,43.68,TORONTO INTL A,6158731,11/29/2018,2018,11,29,,2,,-0.2,,0.9,,17.1,,0,,0,,0,T,0,T,,,25,,42,
-79.63,43.68,TORONTO INTL A,6158731,11/30/2018,2018,11,30,,1.7,,-0.1,,0.8,,17.2,,0,,0,,0,T,0,T,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,12/1/2018,2018,12,1,,3.4,,-0.7,,1.4,,16.6,,0,,2.6,,0.8,,3.4,,,,10,,54,
-79.63,43.68,TORONTO INTL A,6158731,12/2/2018,2018,12,2,,10.1,,3.2,,6.7,,11.3,,0,,3.8,,0,,3.8,,,,11,,42,
-79.63,43.68,TORONTO INTL A,6158731,12/3/2018,2018,12,3,,7.3,,-1.9,,2.7,,15.3,,0,,1.8,,1,,2,,1,E,25,,48,
-79.63,43.68,TORONTO INTL A,6158731,12/4/2018,2018,12,4,,0,,-6.2,,-3.1,,21.1,,0,,0,,0,,0,,0,T,36,,39,
-79.63,43.68,TORONTO INTL A,6158731,12/5/2018,2018,12,5,,1.4,,-8.3,,-3.5,,21.5,,0,,0,,0.2,,0.2,,0,T,26,,39,
-79.63,43.68,TORONTO INTL A,6158731,12/6/2018,2018,12,6,,2.1,,-4.1,,-1,,19,,0,,0,,0,T,0,T,0,T,25,,48,
-79.63,43.68,TORONTO INTL A,6158731,12/7/2018,2018,12,7,,-3.2,,-9.2,,-6.2,,24.2,,0,,0,,0,T,0,T,0,T,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,12/8/2018,2018,12,8,,0.2,,-6.7,,-3.3,,21.3,,0,,0,,0,T,0,T,,,31,,42,
-79.63,43.68,TORONTO INTL A,6158731,12/9/2018,2018,12,9,,0.9,,-6.7,,-2.9,,20.9,,0,,0,,0,,0,,,,24,,42,
-79.63,43.68,TORONTO INTL A,6158731,12/10/2018,2018,12,10,,1.2,,-1.4,,-0.1,,18.1,,0,,0,,0,T,0,T,,,24,,37,
-79.63,43.68,TORONTO INTL A,6158731,12/11/2018,2018,12,11,,-0.2,,-3.4,,-1.8,,19.8,,0,,0,,0.2,,0.2,,0,T,21,,41,
-79.63,43.68,TORONTO INTL A,6158731,12/12/2018,2018,12,12,,1.2,,-0.9,,0.2,,17.8,,0,,0,,0.8,,1,,0,T,10,,46,
-79.63,43.68,TORONTO INTL A,6158731,12/13/2018,2018,12,13,,2.5,,-1.1,,0.7,,17.3,,0,,0,,0.6,,0.6,,2,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,12/14/2018,2018,12,14,,5.4,,-1,,2.2,,15.8,,0,,2.6,,0,,2.6,,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,12/15/2018,2018,12,15,,4,,-0.6,,1.7,,16.3,,0,,0,,0,,0,,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,12/16/2018,2018,12,16,,3.9,,-0.6,,1.7,,16.3,,0,,0,,0,,0,,,,,,,M
-79.63,43.68,TORONTO INTL A,6158731,12/17/2018,2018,12,17,,2.7,,-1,,0.9,,17.1,,0,,0,,0,,0,,,,34,,65,
-79.63,43.68,TORONTO INTL A,6158731,12/18/2018,2018,12,18,,0.2,,-6.2,,-3,,21,,0,,0,,0,T,0,T,,,36,,32,
-79.63,43.68,TORONTO INTL A,6158731,12/19/2018,2018,12,19,,5.9,,-2.8,,1.6,,16.4,,0,,0,,0,,0,,,,,,,M
-79.63,43.68,TORONTO INTL A,6158731,12/20/2018,2018,12,20,,5.3,,-0.3,,2.5,,15.5,,0,,6.4,,0,,6.4,,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,12/21/2018,2018,12,21,,5.2,,-1,,2.1,,15.9,,0,,9.6,,0,,9.6,,,,33,,68,
-79.63,43.68,TORONTO INTL A,6158731,12/22/2018,2018,12,22,,-0.2,,-2.2,,-1.2,,19.2,,0,,0,,0,T,0,T,,,32,,61,
-79.63,43.68,TORONTO INTL A,6158731,12/23/2018,2018,12,23,,0.7,,-1.8,,-0.6,,18.6,,0,,0,,0.2,,0.2,,0,T,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,12/24/2018,2018,12,24,,2,,-4.5,,-1.3,,19.3,,0,,0,,0,T,0,T,0,T,28,,48,
-79.63,43.68,TORONTO INTL A,6158731,12/25/2018,2018,12,25,,0.3,,-3.2,,-1.5,,19.5,,0,,0,,0,T,0,T,0,T,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,12/26/2018,2018,12,26,,2.2,,-6,,-1.9,,19.9,,0,,0,,0,T,0,T,,,35,,39,
-79.63,43.68,TORONTO INTL A,6158731,12/27/2018,2018,12,27,,2.8,,-7.4,,-2.3,,20.3,,0,,5.4,,0,T,5.4,,,,11,,46,
-79.63,43.68,TORONTO INTL A,6158731,12/28/2018,2018,12,28,,12.4,,2.7,,7.6,,10.4,,0,,1.8,,0,,1.8,,,,27,,58,
-79.63,43.68,TORONTO INTL A,6158731,12/29/2018,2018,12,29,,2.7,,-7,,-2.2,,20.2,,0,,0,,0,T,0,T,0,T,26,,48,
-79.63,43.68,TORONTO INTL A,6158731,12/30/2018,2018,12,30,,0.7,,-6.6,,-3,,21,,0,,0,,1.6,,1.2,,2,,25,,33,
-79.63,43.68,TORONTO INTL A,6158731,12/31/2018,2018,12,31,,5,,-2.5,,1.3,,16.7,,0,,13.6,,0,,13.6,,0,T,11,,42,
-79.63,43.68,TORONTO INTL A,6158731,1/1/2019,2019,1,1,,5.2,,-8,,-1.4,,19.4,,0,,0.6,,0,,0.6,,,,33,,58,
-79.63,43.68,TORONTO INTL A,6158731,1/2/2019,2019,1,2,,-0.5,,-9.3,,-4.9,,22.9,,0,,0,,3.6,,3.6,,0,T,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,1/3/2019,2019,1,3,,0.8,,-2.8,,-1,,19,,0,,0,,0.2,,0.2,,3,,27,,46,
-79.63,43.68,TORONTO INTL A,6158731,1/4/2019,2019,1,4,,8,,-0.8,,3.6,,14.4,,0,,0,,0,,0,,3,,24,,54,
-79.63,43.68,TORONTO INTL A,6158731,1/5/2019,2019,1,5,,4,,-1.7,,1.2,,16.8,,0,,0,,0,,0,,0,T,30,,33,
-79.63,43.68,TORONTO INTL A,6158731,1/6/2019,2019,1,6,,4,,-7.3,,-1.7,,19.7,,0,,0,,0,T,0,T,,,34,,52,
-79.63,43.68,TORONTO INTL A,6158731,1/7/2019,2019,1,7,,5.7,,-8.4,,-1.4,,19.4,,0,,2.8,,0,T,2.8,,0,T,11,,63,
-79.63,43.68,TORONTO INTL A,6158731,1/8/2019,2019,1,8,,8.2,,2.4,,5.3,,12.7,,0,,3.8,,0,,3.8,,,,25,,50,
-79.63,43.68,TORONTO INTL A,6158731,1/9/2019,2019,1,9,,2.3,,-4.9,,-1.3,,19.3,,0,,0,,0,T,0,T,0,T,31,,71,
-79.63,43.68,TORONTO INTL A,6158731,1/10/2019,2019,1,10,,-4.6,,-11.4,,-8,,26,,0,,0,,0,T,0,T,0,T,28,,61,
-79.63,43.68,TORONTO INTL A,6158731,1/11/2019,2019,1,11,,-7.5,,-13.8,,-10.7,,28.7,,0,,0,,0,,0,,0,T,35,,41,
-79.63,43.68,TORONTO INTL A,6158731,1/12/2019,2019,1,12,,-4.3,,-9,,-6.7,,24.7,,0,,0,,0,T,0,T,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,1/13/2019,2019,1,13,,-5.4,,-11.9,,-8.7,,26.7,,0,,0,,0,,0,,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,1/14/2019,2019,1,14,,-0.8,,-7.8,,-4.3,,22.3,,0,,0,,0,,0,,,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,1/15/2019,2019,1,15,,0.1,,-4.1,,-2,,20,,0,,0,,0,T,0,T,,,24,,54,
-79.63,43.68,TORONTO INTL A,6158731,1/16/2019,2019,1,16,,-0.3,,-12.2,,-6.3,,24.3,,0,,0,,0.4,,0.4,,0,T,30,,63,
-79.63,43.68,TORONTO INTL A,6158731,1/17/2019,2019,1,17,,-3.5,,-13.2,,-8.4,,26.4,,0,,0,,0.6,,0.6,,0,T,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,1/18/2019,2019,1,18,,-0.4,,-10.4,,-5.4,,23.4,,0,,0,,1.6,,1.6,,2,,30,,46,
-79.63,43.68,TORONTO INTL A,6158731,1/19/2019,2019,1,19,,-10.3,,-16.8,,-13.6,,31.6,,0,,0,,6.4,,5.4,,0,T,1,,42,
-79.63,43.68,TORONTO INTL A,6158731,1/20/2019,2019,1,20,,-14.2,,-21.8,,-18,,36,,0,,0,,2,,1.6,,8,,32,,67,
-79.63,43.68,TORONTO INTL A,6158731,1/21/2019,2019,1,21,,-11.7,,-21.7,,-16.7,,34.7,,0,,0,,0,,0,,7,,33,,54,
-79.63,43.68,TORONTO INTL A,6158731,1/22/2019,2019,1,22,,-0.6,,-19.1,,-9.9,,27.9,,0,,0,,0.2,,0.2,,7,,15,,35,
-79.63,43.68,TORONTO INTL A,6158731,1/23/2019,2019,1,23,,6.1,,-1.2,,2.5,,15.5,,0,,7.2,,3,,10.8,,5,,27,,37,
-79.63,43.68,TORONTO INTL A,6158731,1/24/2019,2019,1,24,,2.8,,-3.5,,-0.4,,18.4,,0,,0.4,,0.2,,0.6,,0,T,29,,46,
-79.63,43.68,TORONTO INTL A,6158731,1/25/2019,2019,1,25,,-3.2,,-12,,-7.6,,25.6,,0,,0,,1.2,,0.8,,0,T,26,,72,
-79.63,43.68,TORONTO INTL A,6158731,1/26/2019,2019,1,26,,-6.6,,-14.3,,-10.5,,28.5,,0,,0,,0.4,,0.4,,2,,25,,37,
-79.63,43.68,TORONTO INTL A,6158731,1/27/2019,2019,1,27,,-6,,-16.1,,-11.1,,29.1,,0,,0,,10,,9.6,,8,,26,,63,
-79.63,43.68,TORONTO INTL A,6158731,1/28/2019,2019,1,28,,-5.7,,-19.7,,-12.7,,30.7,,0,,0,,26.4,,19.6,,5,,11,,71,
-79.63,43.68,TORONTO INTL A,6158731,1/29/2019,2019,1,29,,-2.1,,-15.5,,-8.8,,26.8,,0,,0,,7,,4.8,,38,,22,,58,
-79.63,43.68,TORONTO INTL A,6158731,1/30/2019,2019,1,30,,-15.4,,-22.6,,-19,,37,,0,,0,,0.2,,0.2,,30,,25,,67,
-79.63,43.68,TORONTO INTL A,6158731,1/31/2019,2019,1,31,,-14.4,,-22.8,,-18.6,,36.6,,0,,0,,0,,0,,30,,25,,58,
-79.63,43.68,TORONTO INTL A,6158731,2/1/2019,2019,2,1,,-10.1,,-19.1,,-14.6,,32.6,,0,,0,,0,,0,,28,,27,,37,
-79.63,43.68,TORONTO INTL A,6158731,2/2/2019,2019,2,2,,1.1,,-14.8,,-6.9,,24.9,,0,,0.4,,0,T,0.4,,22,,28,,33,
-79.63,43.68,TORONTO INTL A,6158731,2/3/2019,2019,2,3,,7.7,,0,,3.9,,14.1,,0,,0.2,,0,,0.2,,19,,23,,46,
-79.63,43.68,TORONTO INTL A,6158731,2/4/2019,2019,2,4,,12.7,,5.6,,9.2,,8.8,,0,,2.2,,0,,2.2,,4,,21,,46,
-79.63,43.68,TORONTO INTL A,6158731,2/5/2019,2019,2,5,,9.6,,-7.1,,1.3,,16.7,,0,,0,T,0,,0,T,0,T,28,,48,
-79.63,43.68,TORONTO INTL A,6158731,2/6/2019,2019,2,6,,-1.1,,-6.7,,-3.9,,21.9,,0,,14.8,,2,,16.8,,0,T,9,,46,
-79.63,43.68,TORONTO INTL A,6158731,2/7/2019,2019,2,7,,3.6,,-3.3,,0.2,,17.8,,0,,0.6,,0,,0.6,,2,,12,,58,
-79.63,43.68,TORONTO INTL A,6158731,2/8/2019,2019,2,8,,5.3,,-9.6,,-2.2,,20.2,,0,,0,,0.4,,0.4,,1,,26,,89,
-79.63,43.68,TORONTO INTL A,6158731,2/9/2019,2019,2,9,,-3.9,,-10,,-7,,25,,0,,0,,0,T,0,T,1,,25,,52,
-79.63,43.68,TORONTO INTL A,6158731,2/10/2019,2019,2,10,,-3.5,,-9.5,,-6.5,,24.5,,0,,0,,0.8,,0.4,,1,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,2/11/2019,2019,2,11,,-3.7,,-6.7,,-5.2,,23.2,,0,,0,,0.8,,0.8,,2,,10,,39,
-79.63,43.68,TORONTO INTL A,6158731,2/12/2019,2019,2,12,,0.8,,-7.9,,-3.6,,21.6,,0,,8,,7.4,,18.2,,2,,9,,63,
-79.63,43.68,TORONTO INTL A,6158731,2/13/2019,2019,2,13,,0.8,,-5.2,,-2.2,,20.2,,0,,0,,6,,5,,8,,27,,71,
-79.63,43.68,TORONTO INTL A,6158731,2/14/2019,2019,2,14,,1.7,,-5.7,,-2,,20,,0,,0.2,,0,T,0.2,,12,,27,,52,
-79.63,43.68,TORONTO INTL A,6158731,2/15/2019,2019,2,15,,3.7,,-4.6,,-0.5,,18.5,,0,,1.4,,0,T,1.4,,6,,25,,74,
-79.63,43.68,TORONTO INTL A,6158731,2/16/2019,2019,2,16,,-2.7,,-7.8,,-5.3,,23.3,,0,,0,,0.2,,0.2,,5,,32,,41,
-79.63,43.68,TORONTO INTL A,6158731,2/17/2019,2019,2,17,,-6,,-11,,-8.5,,26.5,,0,,0,,0.2,,0.2,,5,,10,,35,
-79.63,43.68,TORONTO INTL A,6158731,2/18/2019,2019,2,18,,-5.7,,-14.4,,-10.1,,28.1,,0,,0,,4.5,,2.4,,8,,33,,39,
-79.63,43.68,TORONTO INTL A,6158731,2/19/2019,2019,2,19,,-4,,-15.8,,-9.9,,27.9,,0,,0,,0,T,0,T,9,,25,,33,
-79.63,43.68,TORONTO INTL A,6158731,2/20/2019,2019,2,20,,0.1,,-11.9,,-5.9,,23.9,,0,,1,,0,T,1.2,,7,,10,,45,
-79.63,43.68,TORONTO INTL A,6158731,2/21/2019,2019,2,21,,3,,-3.2,,-0.1,,18.1,,0,,0,,0,T,0,T,4,,26,,58,
-79.63,43.68,TORONTO INTL A,6158731,2/22/2019,2019,2,22,,1.8,,-5.1,,-1.7,,19.7,,0,,0,,0,,0,,2,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,2/23/2019,2019,2,23,,2.3,,-5.4,,-1.6,,19.6,,0,,0,T,0,,0,T,2,E,7,,45,
-79.63,43.68,TORONTO INTL A,6158731,2/24/2019,2019,2,24,,6.9,,-3.1,,1.9,,16.1,,0,,6.2,,0.6,,6.8,,1,,26,,87,
-79.63,43.68,TORONTO INTL A,6158731,2/25/2019,2019,2,25,,-3,,-8.2,,-5.6,,23.6,,0,,0,,1.8,,1,,2,,25,,87,
-79.63,43.68,TORONTO INTL A,6158731,2/26/2019,2019,2,26,,-5.8,,-10.6,,-8.2,,26.2,,0,,0,,0,T,0,T,3,,30,,46,
-79.63,43.68,TORONTO INTL A,6158731,2/27/2019,2019,2,27,,-7.6,,-13.6,,-10.6,,28.6,,0,,0,,18.4,,17.6,,3,,2,,37,
-79.63,43.68,TORONTO INTL A,6158731,2/28/2019,2019,2,28,,-6.8,,-17.3,,-12.1,,30.1,,0,,0,,0,,0,,21,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,3/1/2019,2019,3,1,,-0.5,,-13.4,,-7,,25,,0,,0,,0,,0,,19,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,3/2/2019,2019,3,2,,-0.8,,-6.3,,-3.6,,21.6,,0,,0,,4,,4.4,,15,,31,,33,
-79.63,43.68,TORONTO INTL A,6158731,3/3/2019,2019,3,3,,-2,,-9.2,,-5.6,,23.6,,0,,0,,0.4,,0.4,,18,,36,,39,
-79.63,43.68,TORONTO INTL A,6158731,3/4/2019,2019,3,4,,-7.8,,-14.1,,-11,,29,,0,,0,,0,T,0,T,15,,27,,52,
-79.63,43.68,TORONTO INTL A,6158731,3/5/2019,2019,3,5,,-8.6,,-15.3,,-12,,30,,0,,0,,0,T,0,T,13,,27,,58,
-79.63,43.68,TORONTO INTL A,6158731,3/6/2019,2019,3,6,,-9.2,,-14.8,,-12,,30,,0,,0,,0,T,0,T,11,,24,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/7/2019,2019,3,7,,-5.8,,-14.2,,-10,,28,,0,,0,,0,T,0,T,11,,25,,46,
-79.63,43.68,TORONTO INTL A,6158731,3/8/2019,2019,3,8,,-1.1,,-15,,-8.1,,26.1,,0,,0,,0,,0,,11,,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,3/9/2019,2019,3,9,,0.8,,-11.5,,-5.4,,23.4,,0,,0.8,,0,,0.8,,11,,11,,67,
-79.63,43.68,TORONTO INTL A,6158731,3/10/2019,2019,3,10,,5.4,,0.6,,3,,15,,0,,12.2,,0,T,12.2,,3,,22,,63,
-79.63,43.68,TORONTO INTL A,6158731,3/11/2019,2019,3,11,,2.3,,-2.3,,0,,18,,0,,0,,0,T,0,T,1,,25,,63,
-79.63,43.68,TORONTO INTL A,6158731,3/12/2019,2019,3,12,,2.9,,-2.7,,0.1,,17.9,,0,,0,,0,T,0,T,0,T,32,,46,
-79.63,43.68,TORONTO INTL A,6158731,3/13/2019,2019,3,13,,4,,-2.6,,0.7,,17.3,,0,,0.4,,0,,0.4,,0,T,,M,,M
-79.63,43.68,TORONTO INTL A,6158731,3/14/2019,2019,3,14,,8.9,,1.5,,5.2,,12.8,,0,,9,,0,,9,,0,T,12,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/15/2019,2019,3,15,,9.9,,-0.2,,4.9,,13.1,,0,,0,,0,T,0,T,0,T,22,,59,
-79.63,43.68,TORONTO INTL A,6158731,3/16/2019,2019,3,16,,1.6,,-4.6,,-1.5,,19.5,,0,,0,,0,T,0,T,0,T,28,,61,
-79.63,43.68,TORONTO INTL A,6158731,3/17/2019,2019,3,17,,2.5,,-6.9,,-2.2,,20.2,,0,,0,,0,T,0,T,0,T,28,,46,
-79.63,43.68,TORONTO INTL A,6158731,3/18/2019,2019,3,18,,3.3,,-3.8,,-0.3,,18.3,,0,,0,,0,T,0,T,0,T,30,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/19/2019,2019,3,19,,7.3,,-5.5,,0.9,,17.1,,0,,0,,0.6,,0.6,,1,,27,,37,
-79.63,43.68,TORONTO INTL A,6158731,3/20/2019,2019,3,20,,9.7,,-0.5,,4.6,,13.4,,0,,0,T,0,,0,T,,,22,,41,
-79.63,43.68,TORONTO INTL A,6158731,3/21/2019,2019,3,21,,7.9,,2.9,,5.4,,12.6,,0,,1.2,,0,,1.2,,,,31,,37,
-79.63,43.68,TORONTO INTL A,6158731,3/22/2019,2019,3,22,,3.6,,-4.3,,-0.4,,18.4,,0,,0,,0,T,0,T,,,32,,80,
-79.63,43.68,TORONTO INTL A,6158731,3/23/2019,2019,3,23,,5.1,,-6.9,,-0.9,,18.9,,0,,0,,0,,0,,,,32,,71,
-79.63,43.68,TORONTO INTL A,6158731,3/24/2019,2019,3,24,,9.4,,-2.2,,3.6,,14.4,,0,,0,,0,,0,,,,35,,42,
-79.63,43.68,TORONTO INTL A,6158731,3/25/2019,2019,3,25,,3.8,,-5,,-0.6,,18.6,,0,,0,,0,,0,,,,1,,41,
-79.63,43.68,TORONTO INTL A,6158731,3/26/2019,2019,3,26,,4.6,,-4.2,,0.2,,17.8,,0,,0,,0,,0,,,,33,,35,
-79.63,43.68,TORONTO INTL A,6158731,3/27/2019,2019,3,27,,7.9,,-4.1,,1.9,,16.1,,0,,0,,0,,0,,,,34,,32,
-79.63,43.68,TORONTO INTL A,6158731,3/28/2019,2019,3,28,,12.5,,-2,,5.3,,12.7,,0,,0.4,,0,,0.4,,,,21,,48,
-79.63,43.68,TORONTO INTL A,6158731,3/29/2019,2019,3,29,,12,,3,,7.5,,10.5,,0,,0,,0,,0,,,,30,,35,
-79.63,43.68,TORONTO INTL A,6158731,3/30/2019,2019,3,30,,4.4,,0.2,,2.3,,15.7,,0,,30.2,,2,,33.4,,2,E,36,,41,
